# Renewables.ninja Weather (Point API) - 54.200, 8.900 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/Berlin, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "54.2", "lon": "8.9", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2022-10-12 11:00,2022-10-12 13:00,14.358,0,0,0,1.239,467.069,650.740,0.005
2022-10-12 12:00,2022-10-12 14:00,14.676,0,0,0,1.237,440.419,618.436,0.003
2022-10-12 13:00,2022-10-12 15:00,14.767,0,0,0,1.235,371.055,534.570,0.001
2022-10-12 14:00,2022-10-12 16:00,14.647,0,0,0,1.233,265.032,404.500,0.032
2022-10-12 15:00,2022-10-12 17:00,13.876,0,0,0,1.233,132.617,237.351,0.157
2022-10-12 16:00,2022-10-12 18:00,12.115,0,0,0,1.233,20.676,52.493,0.167
2022-10-12 17:00,2022-10-12 19:00,11.211,0,0,0,1.235,0,0,0.099
2022-10-12 18:00,2022-10-12 20:00,10.753,0,0,0,1.237,0,0,0.217
2022-10-12 19:00,2022-10-12 21:00,10.307,0,0,0,1.240,0,0,0.552
2022-10-12 20:00,2022-10-12 22:00,10.013,0,0,0,1.243,0,0,0.604
2022-10-12 21:00,2022-10-12 23:00,9.813,0,0,0,1.244,0,0,0.494
2022-10-12 22:00,2022-10-13 00:00,9.582,0,0,0,1.245,0,0,0.545
2022-10-12 23:00,2022-10-13 01:00,9.403,0.001,0,0,1.246,0,0,0.885
2022-10-13 00:00,2022-10-13 02:00,9.444,0.001,0,0,1.246,0,0,0.956
2022-10-13 01:00,2022-10-13 03:00,9.380,0.001,0,0,1.246,0,0,0.966
2022-10-13 02:00,2022-10-13 04:00,9.298,0.001,0,0,1.246,0,0,0.978
2022-10-13 03:00,2022-10-13 05:00,9.261,0.008,0,0,1.247,0,0,0.987
2022-10-13 04:00,2022-10-13 06:00,9.408,0.014,0,0,1.247,0,0,0.992
2022-10-13 05:00,2022-10-13 07:00,9.496,0.019,0,0,1.247,0,0,0.994
2022-10-13 06:00,2022-10-13 08:00,9.646,0.028,0,0,1.247,8.470,78.801,0.995
2022-10-13 07:00,2022-10-13 09:00,10.150,0.060,0,0,1.246,39.704,265.908,0.994
2022-10-13 08:00,2022-10-13 10:00,10.840,0.142,0,0,1.244,83.068,426.260,0.989
2022-10-13 09:00,2022-10-13 11:00,11.633,0.260,0,0,1.240,116.660,547.546,0.992
2022-10-13 10:00,2022-10-13 12:00,12.254,0.286,0,0,1.236,113.924,621.630,0.991
2022-10-13 11:00,2022-10-13 13:00,12.650,0.257,0,0,1.233,115.812,643.240,0.955
2022-10-13 12:00,2022-10-13 14:00,12.913,0.182,0,0,1.231,136.387,610.936,0.876
2022-10-13 13:00,2022-10-13 15:00,13.139,0.130,0,0,1.229,135.188,527.070,0.839
2022-10-13 14:00,2022-10-13 16:00,13.296,0.126,0,0,1.228,100.007,397.069,0.764
2022-10-13 15:00,2022-10-13 17:00,13.205,0.129,0,0,1.227,53.897,229.957,0.616
2022-10-13 16:00,2022-10-13 18:00,12.646,0.127,0,0,1.227,10.195,47.317,0.527
2022-10-13 17:00,2022-10-13 19:00,12.267,0.082,0,0,1.227,0,0,0.408
2022-10-13 18:00,2022-10-13 20:00,12.067,0.047,0,0,1.227,0,0,0.258
2022-10-13 19:00,2022-10-13 21:00,11.873,0.025,0,0,1.228,0,0,0.190
2022-10-13 20:00,2022-10-13 22:00,11.706,0.025,0,0,1.228,0,0,0.171
2022-10-13 21:00,2022-10-13 23:00,11.513,0.017,0,0,1.229,0,0,0.158
2022-10-13 22:00,2022-10-14 00:00,11.222,0.012,0,0,1.229,0,0,0.110
2022-10-13 23:00,2022-10-14 01:00,10.881,0.010,0,0,1.230,0,0,0.070
2022-10-14 00:00,2022-10-14 02:00,10.661,0.008,0,0,1.230,0,0,0.095
2022-10-14 01:00,2022-10-14 03:00,10.562,0.008,0,0,1.230,0,0,0.173
2022-10-14 02:00,2022-10-14 04:00,10.639,0.011,0,0,1.231,0,0,0.241
2022-10-14 03:00,2022-10-14 05:00,10.661,0.012,0,0,1.231,0,0,0.252
2022-10-14 04:00,2022-10-14 06:00,10.561,0.009,0,0,1.231,0,0,0.245
2022-10-14 05:00,2022-10-14 07:00,10.416,0.007,0,0,1.231,0,0,0.225
2022-10-14 06:00,2022-10-14 08:00,10.615,0.007,0,0,1.232,27.801,72.424,0.256
2022-10-14 07:00,2022-10-14 09:00,11.958,0.009,0,0,1.232,130.003,258.514,0.291
2022-10-14 08:00,2022-10-14 10:00,12.752,0.011,0,0,1.230,226.564,418.778,0.309
2022-10-14 09:00,2022-10-14 11:00,13.300,0.011,0,0,1.228,310.357,540.046,0.340
2022-10-14 10:00,2022-10-14 12:00,13.808,0.012,0,0,1.226,362.788,614.130,0.624
2022-10-14 11:00,2022-10-14 13:00,14.268,0.009,0,0,1.224,373.505,635.740,0.829
2022-10-14 12:00,2022-10-14 14:00,14.580,0.005,0,0,1.221,314.030,603.550,0.871
2022-10-14 13:00,2022-10-14 15:00,14.609,0.004,0,0,1.219,206.152,519.558,0.857
2022-10-14 14:00,2022-10-14 16:00,14.469,0.008,0,0,1.217,126.262,389.625,0.797
2022-10-14 15:00,2022-10-14 17:00,14.021,0.018,0,0,1.217,63.430,222.557,0.749
2022-10-14 16:00,2022-10-14 18:00,13.170,0.065,0,0,1.217,7.890,42.430,0.757
2022-10-14 17:00,2022-10-14 19:00,13.082,0.183,0,0,1.218,0,0,0.749
2022-10-14 18:00,2022-10-14 20:00,13.189,0.301,0,0,1.218,0,0,0.684
2022-10-14 19:00,2022-10-14 21:00,13.118,0.311,0,0,1.218,0,0,0.655
2022-10-14 20:00,2022-10-14 22:00,13.065,0.275,0,0,1.218,0,0,0.507
2022-10-14 21:00,2022-10-14 23:00,12.971,0.179,0,0,1.217,0,0,0.387
2022-10-14 22:00,2022-10-15 00:00,12.790,0.104,0,0,1.217,0,0,0.379
2022-10-14 23:00,2022-10-15 01:00,12.682,0.056,0,0,1.216,0,0,0.253
2022-10-15 00:00,2022-10-15 02:00,12.370,0.033,0,0,1.216,0,0,0.071
2022-10-15 01:00,2022-10-15 03:00,12.079,0.023,0,0,1.217,0,0,0.022
2022-10-15 02:00,2022-10-15 04:00,11.836,0.018,0,0,1.217,0,0,0.025
2022-10-15 03:00,2022-10-15 05:00,11.553,0.020,0,0,1.218,0,0,0.036
2022-10-15 04:00,2022-10-15 06:00,11.307,0.038,0,0,1.220,0,0,0.060
2022-10-15 05:00,2022-10-15 07:00,11.251,0.069,0,0,1.221,0,0,0.166
2022-10-15 06:00,2022-10-15 08:00,11.426,0.092,0,0,1.223,22.726,66.312,0.235
2022-10-15 07:00,2022-10-15 09:00,12.178,0.102,0,0,1.222,111.280,251.114,0.240
2022-10-15 08:00,2022-10-15 10:00,12.937,0.097,0,0,1.220,214.331,411.403,0.220
2022-10-15 09:00,2022-10-15 11:00,13.666,0.069,0,0,1.217,299.735,532.660,0.219
2022-10-15 10:00,2022-10-15 12:00,14.386,0.046,0,0,1.214,346.983,606.630,0.233
2022-10-15 11:00,2022-10-15 13:00,15.008,0.037,0,0,1.211,370.246,628.240,0.222
2022-10-15 12:00,2022-10-15 14:00,15.481,0.039,0,0,1.208,341.625,596.050,0.273
2022-10-15 13:00,2022-10-15 15:00,15.761,0.055,0,0,1.205,284.701,512.020,0.860
2022-10-15 14:00,2022-10-15 16:00,15.689,0.082,0,0,1.203,159.639,382.200,0.956
2022-10-15 15:00,2022-10-15 17:00,15.183,0.254,0,0,1.203,54.947,215.182,0.973
2022-10-15 16:00,2022-10-15 18:00,14.530,0.478,0,0,1.205,3.476,37.827,0.991
2022-10-15 17:00,2022-10-15 19:00,14.336,0.434,0,0,1.207,0,0,0.998
2022-10-15 18:00,2022-10-15 20:00,14.346,0.222,0,0,1.208,0,0,0.995
2022-10-15 19:00,2022-10-15 21:00,14.274,0.103,0,0,1.209,0,0,0.991
2022-10-15 20:00,2022-10-15 22:00,13.979,0.056,0,0,1.212,0,0,0.975
2022-10-15 21:00,2022-10-15 23:00,13.596,0.019,0,0,1.214,0,0,0.962
2022-10-15 22:00,2022-10-16 00:00,13.218,0.010,0,0,1.216,0,0,0.837
2022-10-15 23:00,2022-10-16 01:00,12.955,0.013,0,0,1.218,0,0,0.353
2022-10-16 00:00,2022-10-16 02:00,12.657,0.013,0,0,1.220,0,0,0.045
2022-10-16 01:00,2022-10-16 03:00,12.395,0.010,0,0,1.222,0,0,0.089
2022-10-16 02:00,2022-10-16 04:00,12.127,0.006,0,0,1.224,0,0,0.278
2022-10-16 03:00,2022-10-16 05:00,12.056,0.006,0,0,1.224,0,0,0.425
2022-10-16 04:00,2022-10-16 06:00,12.057,0.006,0,0,1.225,0,0,0.479
2022-10-16 05:00,2022-10-16 07:00,12.153,0.006,0,0,1.225,0,0,0.191
2022-10-16 06:00,2022-10-16 08:00,12.249,0.008,0,0,1.225,23.532,60.505,0.073
2022-10-16 07:00,2022-10-16 09:00,12.843,0.020,0,0,1.224,122.292,243.733,0.148
2022-10-16 08:00,2022-10-16 10:00,13.485,0.036,0,0,1.223,219.352,403.960,0.132
2022-10-16 09:00,2022-10-16 11:00,14.269,0.052,0,0,1.221,334.575,525.160,0.044
2022-10-16 10:00,2022-10-16 12:00,15.156,0.057,0,0,1.218,406.316,599.130,0.028
2022-10-16 11:00,2022-10-16 13:00,15.824,0.019,0,0,1.216,428.776,620.740,0.022
2022-10-16 12:00,2022-10-16 14:00,15.952,0.003,0,0,1.216,406.609,588.550,0.014
2022-10-16 13:00,2022-10-16 15:00,15.745,0.001,0,0,1.218,342.945,504.595,0.026
2022-10-16 14:00,2022-10-16 16:00,15.348,0,0,0,1.220,233.484,374.787,0.051
2022-10-16 15:00,2022-10-16 17:00,14.633,0,0,0,1.222,113.742,207.844,0.103
2022-10-16 16:00,2022-10-16 18:00,13.220,0,0,0,1.226,12.573,33.490,0.680
2022-10-16 17:00,2022-10-16 19:00,12.374,0,0,0,1.228,0,0,0.935
2022-10-16 18:00,2022-10-16 20:00,12.117,0,0,0,1.230,0,0,0.944
2022-10-16 19:00,2022-10-16 21:00,11.946,0,0,0,1.231,0,0,0.956
2022-10-16 20:00,2022-10-16 22:00,12.130,0,0,0,1.232,0,0,0.976
2022-10-16 21:00,2022-10-16 23:00,12.194,0,0,0,1.233,0,0,0.976
2022-10-16 22:00,2022-10-17 00:00,11.770,0.001,0,0,1.234,0,0,0.975
2022-10-16 23:00,2022-10-17 01:00,11.436,0.007,0,0,1.236,0,0,0.946
2022-10-17 00:00,2022-10-17 02:00,11.346,0.013,0,0,1.238,0,0,0.878
2022-10-17 01:00,2022-10-17 03:00,11.450,0.020,0,0,1.239,0,0,0.799
2022-10-17 02:00,2022-10-17 04:00,11.583,0.015,0,0,1.240,0,0,0.793
2022-10-17 03:00,2022-10-17 05:00,11.656,0.014,0,0,1.239,0,0,0.854
2022-10-17 04:00,2022-10-17 06:00,11.750,0.035,0,0,1.239,0,0,0.954
2022-10-17 05:00,2022-10-17 07:00,12.011,0.037,0,0,1.237,0,0,0.974
2022-10-17 06:00,2022-10-17 08:00,12.471,0.021,0,0,1.234,6.491,54.962,0.986
2022-10-17 07:00,2022-10-17 09:00,13.140,0.007,0,0,1.231,37.557,236.402,0.988
2022-10-17 08:00,2022-10-17 10:00,13.789,0.002,0,0,1.229,93.888,396.535,0.942
2022-10-17 09:00,2022-10-17 11:00,14.789,0.003,0,0,1.225,230.212,517.660,0.875
2022-10-17 10:00,2022-10-17 12:00,16.355,0.008,0,0,1.217,357.543,591.606,0.696
2022-10-17 11:00,2022-10-17 13:00,17.266,0.015,0,0,1.213,381.367,613.140,0.715
2022-10-17 12:00,2022-10-17 14:00,17.449,0.047,0,0,1.212,267.855,581.050,0.939
2022-10-17 13:00,2022-10-17 15:00,17.095,0.285,0,0,1.213,157.040,497.164,0.987
2022-10-17 14:00,2022-10-17 16:00,16.374,0.925,0,0,1.216,59.855,367.400,0.978
2022-10-17 15:00,2022-10-17 17:00,15.719,0.701,0,0,1.219,28.677,200.541,0.964
2022-10-17 16:00,2022-10-17 18:00,15.154,0.169,0,0,1.221,4.190,29.437,0.967
2022-10-17 17:00,2022-10-17 19:00,14.875,0.026,0,0,1.224,0,0,0.982
2022-10-17 18:00,2022-10-17 20:00,14.644,0.007,0,0,1.227,0,0,0.983
2022-10-17 19:00,2022-10-17 21:00,14.316,0.009,0,0,1.229,0,0,0.965
2022-10-17 20:00,2022-10-17 22:00,14.038,0.012,0,0,1.231,0,0,0.951
2022-10-17 21:00,2022-10-17 23:00,13.727,0.015,0,0,1.232,0,0,0.945
2022-10-17 22:00,2022-10-18 00:00,13.391,0.015,0,0,1.233,0,0,0.940
2022-10-17 23:00,2022-10-18 01:00,13.126,0.013,0,0,1.234,0,0,0.945
2022-10-18 00:00,2022-10-18 02:00,12.953,0.011,0,0,1.234,0,0,0.941
2022-10-18 01:00,2022-10-18 03:00,12.780,0.008,0,0,1.235,0,0,0.931
2022-10-18 02:00,2022-10-18 04:00,12.633,0.007,0,0,1.235,0,0,0.933
2022-10-18 03:00,2022-10-18 05:00,12.451,0.007,0,0,1.236,0,0,0.935
2022-10-18 04:00,2022-10-18 06:00,12.305,0.008,0,0,1.237,0,0,0.947
2022-10-18 05:00,2022-10-18 07:00,12.254,0.007,0,0,1.237,0,0,0.925
2022-10-18 06:00,2022-10-18 08:00,12.310,0.006,0,0,1.238,15.657,49.716,0.807
2022-10-18 07:00,2022-10-18 09:00,13.184,0.005,0,0,1.239,107.432,229.083,0.714
2022-10-18 08:00,2022-10-18 10:00,13.791,0.003,0,0,1.238,222.142,389.160,0.739
2022-10-18 09:00,2022-10-18 11:00,14.324,0.002,0,0,1.237,316.325,510.208,0.656
2022-10-18 10:00,2022-10-18 12:00,14.657,0.003,0,0,1.237,332.723,584.106,0.509
2022-10-18 11:00,2022-10-18 13:00,14.789,0.004,0,0,1.237,318.993,605.640,0.488
2022-10-18 12:00,2022-10-18 14:00,14.707,0.006,0,0,1.238,263.509,573.550,0.505
2022-10-18 13:00,2022-10-18 15:00,14.473,0.009,0,0,1.239,211.621,489.720,0.528
2022-10-18 14:00,2022-10-18 16:00,14.097,0.011,0,0,1.239,134.760,360.025,0.634
2022-10-18 15:00,2022-10-18 17:00,13.603,0.011,0,0,1.241,47.315,193.257,0.763
2022-10-18 16:00,2022-10-18 18:00,13.150,0.013,0,0,1.242,3.921,25.655,0.796
2022-10-18 17:00,2022-10-18 19:00,12.960,0.015,0,0,1.243,0,0,0.766
2022-10-18 18:00,2022-10-18 20:00,12.779,0.017,0,0,1.244,0,0,0.689
2022-10-18 19:00,2022-10-18 21:00,12.574,0.017,0,0,1.245,0,0,0.737
2022-10-18 20:00,2022-10-18 22:00,12.362,0.010,0,0,1.246,0,0,0.832
2022-10-18 21:00,2022-10-18 23:00,12.289,0.009,0,0,1.248,0,0,0.875
2022-10-18 22:00,2022-10-19 00:00,12.132,0.005,0,0,1.249,0,0,0.872
2022-10-18 23:00,2022-10-19 01:00,11.998,0.005,0,0,1.250,0,0,0.877
2022-10-19 00:00,2022-10-19 02:00,11.915,0.005,0,0,1.250,0,0,0.891
2022-10-19 01:00,2022-10-19 03:00,11.832,0.004,0,0,1.251,0,0,0.885
2022-10-19 02:00,2022-10-19 04:00,11.704,0.004,0,0,1.251,0,0,0.855
2022-10-19 03:00,2022-10-19 05:00,11.426,0.002,0,0,1.252,0,0,0.735
2022-10-19 04:00,2022-10-19 06:00,10.780,0.002,0,0,1.253,0,0,0.535
2022-10-19 05:00,2022-10-19 07:00,9.929,0.003,0,0,1.256,0,0,0.310
2022-10-19 06:00,2022-10-19 08:00,9.413,0.003,0,0,1.259,17.047,44.729,0.196
2022-10-19 07:00,2022-10-19 09:00,10.267,0.001,0,0,1.261,121.605,221.808,0.151
2022-10-19 08:00,2022-10-19 10:00,11.108,0,0,0,1.260,257.026,381.785,0.304
2022-10-19 09:00,2022-10-19 11:00,12.046,0,0,0,1.257,354.630,502.803,0.620
2022-10-19 10:00,2022-10-19 12:00,12.806,0,0,0,1.254,404.728,576.606,0.646
2022-10-19 11:00,2022-10-19 13:00,13.335,0,0,0,1.251,426.303,598.140,0.398
2022-10-19 12:00,2022-10-19 14:00,13.666,0,0,0,1.249,409.123,566.050,0.102
2022-10-19 13:00,2022-10-19 15:00,13.756,0,0,0,1.247,340.311,482.295,0.033
2022-10-19 14:00,2022-10-19 16:00,13.569,0,0,0,1.246,234.255,352.650,0.045
2022-10-19 15:00,2022-10-19 17:00,12.647,0,0,0,1.246,106.720,185.982,0.107
2022-10-19 16:00,2022-10-19 18:00,10.798,0,0,0,1.248,8.802,22.147,0.355
2022-10-19 17:00,2022-10-19 19:00,9.980,0,0,0,1.253,0,0,0.675
2022-10-19 18:00,2022-10-19 20:00,9.247,0,0,0,1.258,0,0,0.889
2022-10-19 19:00,2022-10-19 21:00,8.606,0,0,0,1.262,0,0,0.938
2022-10-19 20:00,2022-10-19 22:00,8.150,0,0,0,1.265,0,0,0.939
2022-10-19 21:00,2022-10-19 23:00,7.795,0,0,0,1.267,0,0,0.941
2022-10-19 22:00,2022-10-20 00:00,7.485,0,0,0,1.269,0,0,0.945
2022-10-19 23:00,2022-10-20 01:00,7.249,0,0,0,1.270,0,0,0.945
2022-10-20 00:00,2022-10-20 02:00,7.161,0,0,0,1.270,0,0,0.940
2022-10-20 01:00,2022-10-20 03:00,7.105,0,0,0,1.271,0,0,0.854
2022-10-20 02:00,2022-10-20 04:00,6.899,0,0,0,1.271,0,0,0.648
2022-10-20 03:00,2022-10-20 05:00,6.619,0,0,0,1.271,0,0,0.603
2022-10-20 04:00,2022-10-20 06:00,6.496,0,0,0,1.271,0,0,0.740
2022-10-20 05:00,2022-10-20 07:00,6.371,0.001,0,0,1.271,0,0,0.884
2022-10-20 06:00,2022-10-20 08:00,6.547,0.001,0,0,1.270,14.862,40.039,0.938
2022-10-20 07:00,2022-10-20 09:00,7.282,0,0,0,1.267,121.353,214.539,0.945
2022-10-20 08:00,2022-10-20 10:00,8.395,0,0,0,1.262,246.773,374.428,0.947
2022-10-20 09:00,2022-10-20 11:00,9.923,0,0,0,1.254,330.790,495.390,0.947
2022-10-20 10:00,2022-10-20 12:00,11.158,0,0,0,1.248,359.820,569.280,0.947
2022-10-20 11:00,2022-10-20 13:00,12.182,0,0,0,1.242,415.274,590.790,0.950
2022-10-20 12:00,2022-10-20 14:00,13.016,0,0,0,1.236,399.052,558.586,0.955
2022-10-20 13:00,2022-10-20 15:00,13.488,0,0,0,1.231,301.966,474.920,0.968
2022-10-20 14:00,2022-10-20 16:00,13.286,0,0,0,1.229,140.212,345.362,0.980
2022-10-20 15:00,2022-10-20 17:00,12.582,0.005,0,0,1.230,35.517,178.770,0.981
2022-10-20 16:00,2022-10-20 18:00,11.894,0.117,0,0,1.232,1.670,18.911,0.977
2022-10-20 17:00,2022-10-20 19:00,11.336,0.619,0,0,1.235,0,0,0.975
2022-10-20 18:00,2022-10-20 20:00,10.890,1.174,0,0,1.237,0,0,0.978
2022-10-20 19:00,2022-10-20 21:00,10.562,1.111,0,0,1.238,0,0,0.982
2022-10-20 20:00,2022-10-20 22:00,10.452,0.748,0,0,1.238,0,0,0.987
2022-10-20 21:00,2022-10-20 23:00,10.577,0.384,0,0,1.238,0,0,0.980
2022-10-20 22:00,2022-10-21 00:00,10.655,0.171,0,0,1.237,0,0,0.927
2022-10-20 23:00,2022-10-21 01:00,10.596,0.060,0,0,1.236,0,0,0.771
2022-10-21 00:00,2022-10-21 02:00,10.573,0.028,0,0,1.235,0,0,0.656
2022-10-21 01:00,2022-10-21 03:00,10.640,0.022,0,0,1.234,0,0,0.555
2022-10-21 02:00,2022-10-21 04:00,10.635,0.019,0,0,1.233,0,0,0.452
2022-10-21 03:00,2022-10-21 05:00,10.551,0.018,0,0,1.232,0,0,0.247
2022-10-21 04:00,2022-10-21 06:00,10.398,0.019,0,0,1.232,0,0,0.107
2022-10-21 05:00,2022-10-21 07:00,10.301,0.021,0,0,1.232,0,0,0.134
2022-10-21 06:00,2022-10-21 08:00,10.321,0.023,0,0,1.232,11.105,35.620,0.268
2022-10-21 07:00,2022-10-21 09:00,11.046,0.025,0,0,1.232,83.645,207.327,0.669
2022-10-21 08:00,2022-10-21 10:00,11.888,0.024,0,0,1.229,167.490,367.110,0.941
2022-10-21 09:00,2022-10-21 11:00,12.820,0.025,0,0,1.224,229.342,488.015,0.932
2022-10-21 10:00,2022-10-21 12:00,13.645,0.024,0,0,1.220,232.294,561.780,0.939
2022-10-21 11:00,2022-10-21 13:00,14.229,0.023,0,0,1.216,193.512,583.390,0.942
2022-10-21 12:00,2022-10-21 14:00,14.520,0.030,0,0,1.213,144.732,551.200,0.957
2022-10-21 13:00,2022-10-21 15:00,14.556,0.043,0,0,1.211,97.285,467.545,0.980
2022-10-21 14:00,2022-10-21 16:00,14.326,0.045,0,0,1.210,54.341,338.100,0.986
2022-10-21 15:00,2022-10-21 17:00,13.926,0.037,0,0,1.210,21.059,171.582,0.988
2022-10-21 16:00,2022-10-21 18:00,13.574,0.031,0,0,1.210,1.295,15.943,0.989
2022-10-21 17:00,2022-10-21 19:00,13.586,0.033,0,0,1.211,0,0,0.986
2022-10-21 18:00,2022-10-21 20:00,13.570,0.023,0,0,1.211,0,0,0.972
2022-10-21 19:00,2022-10-21 21:00,13.399,0.036,0,0,1.212,0,0,0.870
2022-10-21 20:00,2022-10-21 22:00,13.164,0.125,0,0,1.213,0,0,0.818
2022-10-21 21:00,2022-10-21 23:00,13.153,0.208,0,0,1.213,0,0,0.835
2022-10-21 22:00,2022-10-22 00:00,13.161,0.152,0,0,1.214,0,0,0.824
2022-10-21 23:00,2022-10-22 01:00,13.055,0.050,0,0,1.214,0,0,0.894
2022-10-22 00:00,2022-10-22 02:00,12.745,0.029,0,0,1.214,0,0,0.927
2022-10-22 01:00,2022-10-22 03:00,12.468,0.015,0,0,1.215,0,0,0.943
2022-10-22 02:00,2022-10-22 04:00,12.112,0.011,0,0,1.217,0,0,0.947
2022-10-22 03:00,2022-10-22 05:00,11.849,0.011,0,0,1.218,0,0,0.956
2022-10-22 04:00,2022-10-22 06:00,11.609,0.011,0,0,1.220,0,0,0.958
2022-10-22 05:00,2022-10-22 07:00,11.427,0.010,0,0,1.222,0,0,0.951
2022-10-22 06:00,2022-10-22 08:00,11.421,0.008,0,0,1.224,9.221,31.482,0.962
2022-10-22 07:00,2022-10-22 09:00,12.412,0.008,0,0,1.225,76.007,200.133,0.966
2022-10-22 08:00,2022-10-22 10:00,13.091,0.009,0,0,1.224,145.992,359.860,0.952
2022-10-22 09:00,2022-10-22 11:00,13.726,0.008,0,0,1.222,180.770,480.697,0.851
2022-10-22 10:00,2022-10-22 12:00,14.470,0.018,0,0,1.218,233.306,554.430,0.616
2022-10-22 11:00,2022-10-22 13:00,15.212,0.037,0,0,1.214,292.397,575.890,0.482
2022-10-22 12:00,2022-10-22 14:00,15.788,0.061,0,0,1.212,292.847,543.724,0.431
2022-10-22 13:00,2022-10-22 15:00,15.877,0.065,0,0,1.211,212.910,460.227,0.630
2022-10-22 14:00,2022-10-22 16:00,15.508,0.079,0,0,1.212,133.706,330.812,0.602
2022-10-22 15:00,2022-10-22 17:00,14.801,0.089,0,0,1.213,60.774,164.432,0.640
2022-10-22 16:00,2022-10-22 18:00,14.000,0.094,0,0,1.215,2.809,13.243,0.684
2022-10-22 17:00,2022-10-22 19:00,14.078,0.063,0,0,1.218,0,0,0.765
2022-10-22 18:00,2022-10-22 20:00,13.938,0.032,0,0,1.220,0,0,0.866
2022-10-22 19:00,2022-10-22 21:00,13.573,0.014,0,0,1.223,0,0,0.853
2022-10-22 20:00,2022-10-22 22:00,13.126,0.005,0,0,1.225,0,0,0.891
2022-10-22 21:00,2022-10-22 23:00,12.643,0.004,0,0,1.227,0,0,0.811
2022-10-22 22:00,2022-10-23 00:00,12.042,0.003,0,0,1.228,0,0,0.837
2022-10-22 23:00,2022-10-23 01:00,11.709,0.005,0,0,1.229,0,0,0.914
2022-10-23 00:00,2022-10-23 02:00,11.504,0.006,0,0,1.230,0,0,0.935
2022-10-23 01:00,2022-10-23 03:00,11.297,0.006,0,0,1.230,0,0,0.910
2022-10-23 02:00,2022-10-23 04:00,10.968,0.007,0,0,1.231,0,0,0.926
2022-10-23 03:00,2022-10-23 05:00,10.667,0.009,0,0,1.233,0,0,0.914
2022-10-23 04:00,2022-10-23 06:00,10.364,0.009,0,0,1.234,0,0,0.929
2022-10-23 05:00,2022-10-23 07:00,10.192,0.009,0,0,1.235,0,0,0.945
2022-10-23 06:00,2022-10-23 08:00,10.211,0.008,0,0,1.236,8.426,27.616,0.943
2022-10-23 07:00,2022-10-23 09:00,11.242,0.007,0,0,1.237,85.495,192.983,0.944
2022-10-23 08:00,2022-10-23 10:00,12.053,0.004,0,0,1.235,185.020,352.610,0.947
2022-10-23 09:00,2022-10-23 11:00,12.899,0.003,0,0,1.231,277.006,473.340,0.798
2022-10-23 10:00,2022-10-23 12:00,14.049,0,0,0,1.226,355.569,547.030,0.645
2022-10-23 11:00,2022-10-23 13:00,15.262,0,0,0,1.218,383.968,568.540,0.853
2022-10-23 12:00,2022-10-23 14:00,16.027,0,0,0,1.212,341.382,536.450,0.918
2022-10-23 13:00,2022-10-23 15:00,16.186,0,0,0,1.208,217.571,452.870,0.975
2022-10-23 14:00,2022-10-23 16:00,15.689,0,0,0,1.207,80.084,323.600,0.987
2022-10-23 15:00,2022-10-23 17:00,14.941,0.041,0,0,1.209,18.850,157.316,0.984
2022-10-23 16:00,2022-10-23 18:00,14.460,0.139,0,0,1.211,0.632,10.804,0.985
2022-10-23 17:00,2022-10-23 19:00,14.273,0.182,0,0,1.213,0,0,0.986
2022-10-23 18:00,2022-10-23 20:00,14.035,0.442,0,0,1.213,0,0,0.991
2022-10-23 19:00,2022-10-23 21:00,13.899,0.687,0,0,1.214,0,0,0.992
2022-10-23 20:00,2022-10-23 22:00,13.728,0.453,0,0,1.214,0,0,0.985
2022-10-23 21:00,2022-10-23 23:00,13.660,0.162,0,0,1.213,0,0,0.876
2022-10-23 22:00,2022-10-24 00:00,13.681,0.055,0,0,1.212,0,0,0.461
2022-10-23 23:00,2022-10-24 01:00,13.530,0.018,0,0,1.212,0,0,0.275
2022-10-24 00:00,2022-10-24 02:00,13.232,0.002,0,0,1.213,0,0,0.614
2022-10-24 01:00,2022-10-24 03:00,13.163,0.004,0,0,1.213,0,0,0.916
2022-10-24 02:00,2022-10-24 04:00,13.185,0.005,0,0,1.213,0,0,0.933
2022-10-24 03:00,2022-10-24 05:00,13.252,0.007,0,0,1.212,0,0,0.942
2022-10-24 04:00,2022-10-24 06:00,13.266,0.007,0,0,1.212,0,0,0.941
2022-10-24 05:00,2022-10-24 07:00,13.229,0.006,0,0,1.212,0,0,0.893
2022-10-24 06:00,2022-10-24 08:00,13.154,0.005,0,0,1.212,7.674,24.015,0.581
